Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-03-15 04:00:00,USA,USA,US,271.72,331.21,50.25,28.39,,false,
2024-03-15 05:00:00,USA,USA,US,269.15,328.09,51.07,28.38,,false,
2024-03-15 06:00:00,USA,USA,US,264.96,323.26,51.99,28.62,,false,
2024-03-15 07:00:00,USA,USA,US,263.32,321.31,52.34,28.55,,false,
2024-03-15 08:00:00,USA,USA,US,266.8,325.6,51.55,27.72,,false,
2024-03-15 09:00:00,USA,USA,US,270.43,330.08,50.69,27.13,,false,
2024-03-15 10:00:00,USA,USA,US,279.79,341.45,48.7,26.13,,false,
2024-03-15 11:00:00,USA,USA,US,284.41,347.67,47.37,25.98,,false,
2024-03-15 12:00:00,USA,USA,US,283.54,346.8,47.48,26.81,,false,
2024-03-15 13:00:00,USA,USA,US,280.63,342.82,48.28,28.22,,false,
2024-03-15 14:00:00,USA,USA,US,281.8,343.69,48.55,28.77,,false,
2024-03-15 15:00:00,USA,USA,US,277.42,339.07,49.5,29.76,,false,
2024-03-15 16:00:00,USA,USA,US,273.6,334.61,50.29,30.49,,false,
2024-03-15 17:00:00,USA,USA,US,271.63,332.96,50.26,30.41,,false,
2024-03-15 18:00:00,USA,USA,US,274.81,336.97,49.46,29.55,,false,
2024-03-15 19:00:00,USA,USA,US,277.95,341.08,48.64,28.65,,false,
2024-03-15 20:00:00,USA,USA,US,279.41,342.99,48.15,28.03,,false,
2024-03-15 21:00:00,USA,USA,US,280.49,344.58,47.64,27.43,,false,
2024-03-15 22:00:00,USA,USA,US,285.81,350.98,46.49,26.09,,false,
2024-03-15 23:00:00,USA,USA,US,297.17,364.47,44.18,23.76,,false,
2024-03-16 00:00:00,USA,USA,US,313.05,382.07,41.76,21.5,,false,
2024-03-16 01:00:00,USA,USA,US,321.76,391.04,40.54,20.2,,false,
2024-03-16 02:00:00,USA,USA,US,322.66,391.27,40.67,20.0,,false,
2024-03-16 03:00:00,USA,USA,US,317.53,385.58,41.43,19.99,,false,
2024-03-16 04:00:00,USA,USA,US,314.11,381.78,42.05,19.96,,false,
2024-03-16 05:00:00,USA,USA,US,312.48,379.92,42.43,19.34,,false,
2024-03-16 06:00:00,USA,USA,US,310.1,377.44,42.8,19.08,,false,
2024-03-16 07:00:00,USA,USA,US,306.35,373.04,43.57,19.43,,false,
2024-03-16 08:00:00,USA,USA,US,301.47,367.95,44.11,19.84,,false,
2024-03-16 09:00:00,USA,USA,US,298.18,364.41,44.49,20.29,,false,
2024-03-16 10:00:00,USA,USA,US,299.47,365.46,44.51,20.75,,false,
2024-03-16 11:00:00,USA,USA,US,297.15,362.59,45.13,22.04,,false,
2024-03-16 12:00:00,USA,USA,US,293.51,358.65,45.67,23.17,,false,
2024-03-16 13:00:00,USA,USA,US,281.15,344.33,47.94,25.92,,false,
2024-03-16 14:00:00,USA,USA,US,275.04,337.13,49.38,27.59,,false,
2024-03-16 15:00:00,USA,USA,US,263.47,323.42,51.85,30.19,,false,
2024-03-16 16:00:00,USA,USA,US,255.44,313.78,53.52,31.75,,false,
2024-03-16 17:00:00,USA,USA,US,249.87,307.2,54.63,32.7,,false,
2024-03-16 18:00:00,USA,USA,US,248.31,305.28,54.98,32.94,,false,
2024-03-16 19:00:00,USA,USA,US,249.22,306.59,54.65,32.6,,false,
2024-03-16 20:00:00,USA,USA,US,253.27,312.0,53.42,31.75,,false,
2024-03-16 21:00:00,USA,USA,US,259.33,319.69,51.76,30.31,,false,
2024-03-16 22:00:00,USA,USA,US,268.66,331.16,49.55,28.19,,false,
2024-03-16 23:00:00,USA,USA,US,282.61,347.26,46.95,25.76,,false,
2024-03-17 00:00:00,USA,USA,US,294.54,360.68,45.0,24.11,,false,
2024-03-17 01:00:00,USA,USA,US,300.36,366.36,44.29,23.3,,false,
2024-03-17 02:00:00,USA,USA,US,299.32,364.59,44.58,23.21,,false,
2024-03-17 03:00:00,USA,USA,US,295.62,359.95,45.41,23.22,,false,
2024-03-17 04:00:00,USA,USA,US,291.88,355.33,46.26,23.07,,false,
2024-03-17 05:00:00,USA,USA,US,288.97,351.66,47.08,23.11,,false,
2024-03-17 06:00:00,USA,USA,US,288.46,351.1,47.33,22.76,,false,
2024-03-17 07:00:00,USA,USA,US,287.81,350.29,47.53,22.59,,false,
2024-03-17 08:00:00,USA,USA,US,287.26,349.82,47.55,22.43,,false,
2024-03-17 09:00:00,USA,USA,US,289.52,352.43,47.19,22.22,,false,
2024-03-17 10:00:00,USA,USA,US,289.14,352.09,47.26,22.65,,false,
2024-03-17 11:00:00,USA,USA,US,287.74,350.95,47.24,23.34,,false,
2024-03-17 12:00:00,USA,USA,US,288.22,351.46,47.27,24.19,,false,
2024-03-17 13:00:00,USA,USA,US,279.78,341.76,48.87,26.56,,false,
2024-03-17 14:00:00,USA,USA,US,271.55,331.8,50.73,28.73,,false,
2024-03-17 15:00:00,USA,USA,US,255.2,313.08,53.75,31.87,,false,
2024-03-17 16:00:00,USA,USA,US,245.37,301.5,55.74,33.89,,false,
2024-03-17 17:00:00,USA,USA,US,240.64,296.22,56.43,34.61,,false,
2024-03-17 18:00:00,USA,USA,US,238.05,293.44,56.73,34.87,,false,
2024-03-17 19:00:00,USA,USA,US,239.4,295.15,56.31,34.65,,false,
2024-03-17 20:00:00,USA,USA,US,245.67,302.76,54.86,33.58,,false,
2024-03-17 21:00:00,USA,USA,US,255.25,314.32,52.71,31.84,,false,
2024-03-17 22:00:00,USA,USA,US,264.61,325.69,50.61,29.95,,false,
2024-03-17 23:00:00,USA,USA,US,270.85,333.34,49.19,28.91,,false,
2024-03-18 00:00:00,USA,USA,US,283.35,347.53,47.05,27.33,,false,
2024-03-18 01:00:00,USA,USA,US,301.62,366.92,44.57,24.99,,false,
2024-03-18 02:00:00,USA,USA,US,306.94,371.9,44.08,24.08,,false,
2024-03-18 03:00:00,USA,USA,US,304.79,369.41,44.45,23.65,,false,
2024-03-18 04:00:00,USA,USA,US,302.97,367.91,44.52,22.9,,false,
2024-03-18 05:00:00,USA,USA,US,302.62,368.38,44.29,22.03,,false,
2024-03-18 06:00:00,USA,USA,US,305.43,372.25,43.64,20.91,,false,
2024-03-18 07:00:00,USA,USA,US,309.46,376.99,42.9,19.94,,false,
2024-03-18 08:00:00,USA,USA,US,314.21,382.5,42.03,19.23,,false,
2024-03-18 09:00:00,USA,USA,US,321.72,391.4,40.56,18.32,,false,
2024-03-18 10:00:00,USA,USA,US,327.65,398.22,39.62,18.76,,false,
2024-03-18 11:00:00,USA,USA,US,333.56,405.01,38.65,19.12,,false,
2024-03-18 12:00:00,USA,USA,US,335.02,406.06,38.78,19.93,,false,
2024-03-18 13:00:00,USA,USA,US,323.08,391.71,41.12,22.58,,false,
2024-03-18 14:00:00,USA,USA,US,306.07,372.73,43.89,25.42,,false,
2024-03-18 15:00:00,USA,USA,US,291.54,357.43,46.03,27.49,,false,
2024-03-18 16:00:00,USA,USA,US,286.88,351.64,47.27,28.58,,false,
2024-03-18 17:00:00,USA,USA,US,287.51,351.92,47.52,28.64,,false,
2024-03-18 18:00:00,USA,USA,US,288.12,352.47,47.53,28.53,,false,
2024-03-18 19:00:00,USA,USA,US,289.07,353.6,47.33,28.27,,false,
2024-03-18 20:00:00,USA,USA,US,290.67,355.75,46.81,27.74,,false,
2024-03-18 21:00:00,USA,USA,US,294.99,361.13,45.7,26.73,,false,
2024-03-18 22:00:00,USA,USA,US,303.36,371.07,44.0,25.3,,false,
2024-03-18 23:00:00,USA,USA,US,319.93,389.97,41.05,22.68,,false,
2024-03-19 00:00:00,USA,USA,US,337.16,409.45,38.1,20.05,,false,
2024-03-19 01:00:00,USA,USA,US,341.42,413.48,37.52,19.46,,false,
2024-03-19 02:00:00,USA,USA,US,336.14,406.01,38.91,20.38,,false,
2024-03-19 03:00:00,USA,USA,US,325.41,393.56,40.79,21.48,,false,
2024-03-19 04:00:00,USA,USA,US,314.31,380.64,42.76,22.74,,false,
2024-03-19 05:00:00,USA,USA,US,309.34,375.52,43.42,22.91,,false,
2024-03-19 06:00:00,USA,USA,US,304.69,371.14,43.8,22.96,,false,
2024-03-19 07:00:00,USA,USA,US,303.37,369.55,44.13,23.15,,false,
2024-03-19 08:00:00,USA,USA,US,304.68,370.88,44.08,23.32,,false,
2024-03-19 09:00:00,USA,USA,US,306.01,372.85,43.65,23.55,,false,
2024-03-19 10:00:00,USA,USA,US,307.87,376.16,42.63,23.67,,false,
2024-03-19 11:00:00,USA,USA,US,314.39,383.59,41.63,23.74,,false,
2024-03-19 12:00:00,USA,USA,US,310.83,378.74,42.78,25.27,,false,
2024-03-19 13:00:00,USA,USA,US,292.54,357.05,46.39,28.81,,false,
2024-03-19 14:00:00,USA,USA,US,276.63,339.05,49.27,31.33,,false,
2024-03-19 15:00:00,USA,USA,US,260.56,320.35,52.63,34.28,,false,
2024-03-19 16:00:00,USA,USA,US,250.19,307.99,54.84,36.1,,false,
2024-03-19 17:00:00,USA,USA,US,246.93,304.06,55.57,36.38,,false,
2024-03-19 18:00:00,USA,USA,US,244.92,301.77,55.86,36.29,,false,
2024-03-19 19:00:00,USA,USA,US,242.58,299.26,56.06,36.27,,false,
2024-03-19 20:00:00,USA,USA,US,243.94,301.45,55.38,35.59,,false,
2024-03-19 21:00:00,USA,USA,US,250.33,309.2,53.95,34.25,,false,
2024-03-19 22:00:00,USA,USA,US,264.51,326.21,50.83,31.35,,false,
2024-03-19 23:00:00,USA,USA,US,282.36,347.3,47.18,28.05,,false,
2024-03-20 00:00:00,USA,USA,US,304.04,371.44,43.84,25.19,,false,
2024-03-20 01:00:00,USA,USA,US,314.95,382.1,42.56,23.92,,false,
2024-03-20 02:00:00,USA,USA,US,308.91,374.38,43.87,24.74,,false,
2024-03-20 03:00:00,USA,USA,US,298.96,363.03,45.6,25.67,,false,
2024-03-20 04:00:00,USA,USA,US,290.73,353.79,46.88,26.14,,false,
2024-03-20 05:00:00,USA,USA,US,287.75,350.88,47.28,25.93,,false,
2024-03-20 06:00:00,USA,USA,US,287.88,351.29,47.18,25.43,,false,
2024-03-20 07:00:00,USA,USA,US,287.53,350.6,47.37,25.43,,false,
2024-03-20 08:00:00,USA,USA,US,288.91,352.43,47.03,25.19,,false,
2024-03-20 09:00:00,USA,USA,US,294.81,359.77,45.65,24.41,,false,
2024-03-20 10:00:00,USA,USA,US,300.68,367.38,44.14,24.07,,false,
2024-03-20 11:00:00,USA,USA,US,311.27,379.46,42.41,23.52,,false,
2024-03-20 12:00:00,USA,USA,US,316.02,383.64,42.45,23.96,,false,
2024-03-20 13:00:00,USA,USA,US,305.36,370.04,45.03,26.42,,false,
2024-03-20 14:00:00,USA,USA,US,288.69,351.74,47.81,28.9,,false,
2024-03-20 15:00:00,USA,USA,US,272.27,333.87,50.52,31.31,,false,
2024-03-20 16:00:00,USA,USA,US,263.51,323.83,52.13,32.57,,false,
2024-03-20 17:00:00,USA,USA,US,262.32,322.53,52.26,32.39,,false,
2024-03-20 18:00:00,USA,USA,US,261.03,321.26,52.32,32.23,,false,
2024-03-20 19:00:00,USA,USA,US,262.07,322.38,52.11,31.87,,false,
2024-03-20 20:00:00,USA,USA,US,265.4,326.27,51.45,31.17,,false,
2024-03-20 21:00:00,USA,USA,US,269.9,331.87,50.34,30.16,,false,
2024-03-20 22:00:00,USA,USA,US,281.52,345.71,47.82,27.74,,false,
2024-03-20 23:00:00,USA,USA,US,297.95,364.6,44.74,24.97,,false,
2024-03-21 00:00:00,USA,USA,US,312.01,380.03,42.67,23.39,,false,
2024-03-21 01:00:00,USA,USA,US,315.91,383.29,42.35,23.06,,false,
2024-03-21 02:00:00,USA,USA,US,313.67,379.97,42.94,23.15,,false,
2024-03-21 03:00:00,USA,USA,US,309.58,375.27,43.64,23.03,,false,
2024-03-21 04:00:00,USA,USA,US,305.03,370.04,44.45,23.06,,false,
2024-03-21 05:00:00,USA,USA,US,303.67,369.53,44.41,22.47,,false,
2024-03-21 06:00:00,USA,USA,US,306.04,372.8,43.75,21.38,,false,
2024-03-21 07:00:00,USA,USA,US,309.47,376.62,43.26,20.75,,false,
2024-03-21 08:00:00,USA,USA,US,313.99,382.01,42.36,20.07,,false,
2024-03-21 09:00:00,USA,USA,US,319.8,389.08,41.14,19.43,,false,
2024-03-21 10:00:00,USA,USA,US,328.05,398.98,39.51,19.1,,false,
2024-03-21 11:00:00,USA,USA,US,334.48,406.53,38.38,19.17,,false,
2024-03-21 12:00:00,USA,USA,US,335.09,406.32,38.91,20.11,,false,
2024-03-21 13:00:00,USA,USA,US,325.05,393.36,41.54,22.74,,false,
2024-03-21 14:00:00,USA,USA,US,311.33,377.57,44.19,25.23,,false,
2024-03-21 15:00:00,USA,USA,US,297.74,362.39,46.7,27.49,,false,
2024-03-21 16:00:00,USA,USA,US,292.99,357.08,47.42,27.97,,false,
2024-03-21 17:00:00,USA,USA,US,294.09,358.38,47.17,27.47,,false,
2024-03-21 18:00:00,USA,USA,US,295.16,359.9,46.81,26.84,,false,
2024-03-21 19:00:00,USA,USA,US,295.96,360.93,46.51,26.39,,false,
2024-03-21 20:00:00,USA,USA,US,297.75,363.18,45.94,25.83,,false,
2024-03-21 21:00:00,USA,USA,US,298.29,364.3,45.47,25.46,,false,
2024-03-21 22:00:00,USA,USA,US,300.89,368.06,44.41,24.76,,false,
2024-03-21 23:00:00,USA,USA,US,307.22,375.57,43.06,23.81,,false,
2024-03-22 00:00:00,USA,USA,US,319.18,388.89,41.1,22.28,,false,
2024-03-22 01:00:00,USA,USA,US,324.97,394.5,40.44,21.5,,false,
2024-03-22 02:00:00,USA,USA,US,320.61,388.39,41.61,22.16,,false,
2024-03-22 03:00:00,USA,USA,US,316.27,383.33,42.32,21.96,,false,
2024-03-22 04:00:00,USA,USA,US,313.7,380.56,42.74,21.73,,false,
2024-03-22 05:00:00,USA,USA,US,315.38,382.7,42.58,21.11,,false,
2024-03-22 06:00:00,USA,USA,US,317.49,385.24,42.2,20.26,,false,
2024-03-22 07:00:00,USA,USA,US,319.1,387.4,41.75,19.55,,false,
2024-03-22 08:00:00,USA,USA,US,325.4,394.62,40.77,18.58,,false,
2024-03-22 09:00:00,USA,USA,US,333.7,404.03,39.45,17.75,,false,
2024-03-22 10:00:00,USA,USA,US,334.14,404.86,39.22,18.54,,false,
2024-03-22 11:00:00,USA,USA,US,339.12,410.54,38.5,18.88,,false,
2024-03-22 12:00:00,USA,USA,US,339.38,410.41,38.69,19.5,,false,
2024-03-22 13:00:00,USA,USA,US,328.19,396.79,40.97,22.06,,false,
2024-03-22 14:00:00,USA,USA,US,313.65,380.33,43.67,24.75,,false,
2024-03-22 15:00:00,USA,USA,US,298.04,363.31,46.15,27.07,,false,
2024-03-22 16:00:00,USA,USA,US,287.5,351.03,48.17,28.91,,false,
2024-03-22 17:00:00,USA,USA,US,282.47,344.78,49.34,29.91,,false,
2024-03-22 18:00:00,USA,USA,US,279.71,340.92,50.21,30.57,,false,
2024-03-22 19:00:00,USA,USA,US,277.53,338.52,50.5,30.78,,false,
2024-03-22 20:00:00,USA,USA,US,276.08,337.28,50.43,30.9,,false,
2024-03-22 21:00:00,USA,USA,US,277.94,339.63,49.91,30.63,,false,
2024-03-22 22:00:00,USA,USA,US,281.65,343.71,49.36,30.19,,false,
2024-03-22 23:00:00,USA,USA,US,285.95,349.41,48.0,28.97,,false,
2024-03-23 00:00:00,USA,USA,US,302.86,368.41,45.08,26.22,,false,
2024-03-23 01:00:00,USA,USA,US,310.94,376.72,43.94,25.02,,false,
2024-03-23 02:00:00,USA,USA,US,307.65,372.38,44.57,25.39,,false,
2024-03-23 03:00:00,USA,USA,US,303.71,367.76,45.32,25.48,,false,
2024-03-23 04:00:00,USA,USA,US,300.1,363.8,45.92,25.43,,false,
2024-03-23 05:00:00,USA,USA,US,300.63,364.48,45.89,24.71,,false,
2024-03-23 06:00:00,USA,USA,US,301.32,365.26,45.89,24.19,,false,
2024-03-23 07:00:00,USA,USA,US,303.21,367.44,45.63,23.64,,false,
2024-03-23 08:00:00,USA,USA,US,306.12,371.15,44.87,22.69,,false,
2024-03-23 09:00:00,USA,USA,US,313.55,379.85,43.5,21.32,,false,
2024-03-23 10:00:00,USA,USA,US,319.04,386.33,42.51,20.77,,false,
2024-03-23 11:00:00,USA,USA,US,324.39,393.09,41.31,20.21,,false,
2024-03-23 12:00:00,USA,USA,US,334.78,404.35,40.12,19.78,,false,
2024-03-23 13:00:00,USA,USA,US,329.16,397.64,41.29,21.61,,false,
2024-03-23 14:00:00,USA,USA,US,318.48,385.7,43.18,23.83,,false,
2024-03-23 15:00:00,USA,USA,US,308.55,374.72,44.9,25.65,,false,
2024-03-23 16:00:00,USA,USA,US,298.45,362.94,46.92,27.52,,false,
2024-03-23 17:00:00,USA,USA,US,285.16,347.94,49.11,29.58,,false,
2024-03-23 18:00:00,USA,USA,US,276.08,337.73,50.45,30.75,,false,
2024-03-23 19:00:00,USA,USA,US,270.0,330.91,51.31,31.5,,false,
2024-03-23 20:00:00,USA,USA,US,265.77,326.06,51.93,32.15,,false,
2024-03-23 21:00:00,USA,USA,US,264.66,324.99,51.81,32.14,,false,
2024-03-23 22:00:00,USA,USA,US,270.74,332.17,50.45,30.91,,false,
2024-03-23 23:00:00,USA,USA,US,284.72,347.83,48.13,28.75,,false,
2024-03-24 00:00:00,USA,USA,US,294.75,358.6,46.8,27.7,,false,
2024-03-24 01:00:00,USA,USA,US,297.17,360.3,46.78,27.71,,false,
2024-03-24 02:00:00,USA,USA,US,295.38,357.36,47.36,28.08,,false,
2024-03-24 03:00:00,USA,USA,US,291.4,352.9,48.03,28.19,,false,
2024-03-24 04:00:00,USA,USA,US,286.91,347.87,48.78,28.34,,false,
2024-03-24 05:00:00,USA,USA,US,281.25,341.76,49.66,28.7,,false,
2024-03-24 06:00:00,USA,USA,US,278.5,338.86,50.11,28.74,,false,
2024-03-24 07:00:00,USA,USA,US,275.77,335.83,50.42,28.79,,false,
2024-03-24 08:00:00,USA,USA,US,277.86,338.18,50.24,28.53,,false,
2024-03-24 09:00:00,USA,USA,US,279.75,340.4,49.96,28.31,,false,
2024-03-24 10:00:00,USA,USA,US,278.98,339.51,50.13,28.86,,false,
2024-03-24 11:00:00,USA,USA,US,281.65,342.51,49.86,29.23,,false,
2024-03-24 12:00:00,USA,USA,US,277.08,337.34,50.64,30.55,,false,
2024-03-24 13:00:00,USA,USA,US,261.96,318.96,53.79,33.94,,false,
2024-03-24 14:00:00,USA,USA,US,247.38,301.97,56.5,36.68,,false,
2024-03-24 15:00:00,USA,USA,US,234.6,287.74,58.7,38.75,,false,
2024-03-24 16:00:00,USA,USA,US,226.21,278.11,60.18,40.07,,false,
2024-03-24 17:00:00,USA,USA,US,222.78,273.89,60.92,40.59,,false,
2024-03-24 18:00:00,USA,USA,US,221.14,271.75,61.33,40.79,,false,
2024-03-24 19:00:00,USA,USA,US,220.53,271.39,61.16,40.52,,false,
2024-03-24 20:00:00,USA,USA,US,223.83,275.47,60.31,39.79,,false,
2024-03-24 21:00:00,USA,USA,US,233.45,287.18,58.15,37.89,,false,
2024-03-24 22:00:00,USA,USA,US,248.15,304.76,55.0,35.15,,false,
2024-03-24 23:00:00,USA,USA,US,259.88,318.33,52.83,33.44,,false,
2024-03-25 00:00:00,USA,USA,US,267.21,326.89,51.42,32.53,,false,
2024-03-25 01:00:00,USA,USA,US,274.25,334.36,50.36,31.54,,false,
2024-03-25 02:00:00,USA,USA,US,276.94,336.3,50.35,31.17,,false,
2024-03-25 03:00:00,USA,USA,US,273.3,331.89,51.15,31.25,,false,
2024-03-25 04:00:00,USA,USA,US,267.03,324.76,52.22,31.66,,false,
2024-03-25 05:00:00,USA,USA,US,264.36,322.19,52.51,31.35,,false,
2024-03-25 06:00:00,USA,USA,US,265.32,323.49,52.36,30.81,,false,
2024-03-25 07:00:00,USA,USA,US,268.45,326.77,52.01,30.3,,false,
2024-03-25 08:00:00,USA,USA,US,271.13,330.24,51.41,29.9,,false,
2024-03-25 09:00:00,USA,USA,US,273.64,333.58,50.76,29.95,,false,
2024-03-25 10:00:00,USA,USA,US,279.78,341.29,49.36,29.75,,false,
2024-03-25 11:00:00,USA,USA,US,286.24,348.71,48.31,29.75,,false,
2024-03-25 12:00:00,USA,USA,US,283.87,345.15,49.17,31.04,,false,
2024-03-25 13:00:00,USA,USA,US,276.64,335.69,50.96,32.92,,false,
2024-03-25 14:00:00,USA,USA,US,265.95,323.72,52.88,34.81,,false,
2024-03-25 15:00:00,USA,USA,US,251.46,307.91,55.29,37.03,,false,
2024-03-25 16:00:00,USA,USA,US,242.65,298.02,56.72,38.17,,false,
2024-03-25 17:00:00,USA,USA,US,241.04,296.16,57.0,38.3,,false,
2024-03-25 18:00:00,USA,USA,US,238.66,293.27,57.48,38.69,,false,
2024-03-25 19:00:00,USA,USA,US,237.96,292.57,57.45,38.57,,false,
2024-03-25 20:00:00,USA,USA,US,240.98,296.27,56.71,37.78,,false,
2024-03-25 21:00:00,USA,USA,US,248.81,305.71,55.08,36.28,,false,
2024-03-25 22:00:00,USA,USA,US,258.87,317.61,53.03,34.43,,false,
2024-03-25 23:00:00,USA,USA,US,269.18,329.73,51.01,32.71,,false,
2024-03-26 00:00:00,USA,USA,US,288.17,351.27,47.69,29.69,,false,
2024-03-26 01:00:00,USA,USA,US,299.07,362.45,46.23,28.11,,false,
2024-03-26 02:00:00,USA,USA,US,298.53,360.68,46.75,28.13,,false,
2024-03-26 03:00:00,USA,USA,US,294.46,356.16,47.36,27.94,,false,
2024-03-26 04:00:00,USA,USA,US,291.84,353.21,47.91,27.63,,false,
2024-03-26 05:00:00,USA,USA,US,288.5,350.08,48.21,27.2,,false,
2024-03-26 06:00:00,USA,USA,US,285.92,347.75,48.3,26.84,,false,
2024-03-26 07:00:00,USA,USA,US,286.68,348.72,48.03,26.33,,false,
2024-03-26 08:00:00,USA,USA,US,290.84,353.54,47.32,25.71,,false,
2024-03-26 09:00:00,USA,USA,US,296.66,360.36,46.26,25.1,,false,
2024-03-26 10:00:00,USA,USA,US,304.0,369.44,44.69,24.71,,false,
2024-03-26 11:00:00,USA,USA,US,308.96,375.24,43.89,25.03,,false,
2024-03-26 12:00:00,USA,USA,US,310.39,376.06,44.18,25.89,,false,
2024-03-26 13:00:00,USA,USA,US,294.98,357.99,47.04,29.03,,false,
2024-03-26 14:00:00,USA,USA,US,277.61,338.78,50.0,32.03,,false,
2024-03-26 15:00:00,USA,USA,US,266.34,326.32,51.99,33.95,,false,
2024-03-26 16:00:00,USA,USA,US,263.28,323.03,52.41,34.32,,false,
2024-03-26 17:00:00,USA,USA,US,264.73,324.62,52.17,33.95,,false,
2024-03-26 18:00:00,USA,USA,US,267.13,327.29,51.77,33.42,,false,
2024-03-26 19:00:00,USA,USA,US,270.73,331.59,50.97,32.47,,false,
2024-03-26 20:00:00,USA,USA,US,276.71,338.6,49.76,31.34,,false,
2024-03-26 21:00:00,USA,USA,US,282.0,344.82,48.67,30.36,,false,
2024-03-26 22:00:00,USA,USA,US,286.76,350.71,47.55,29.31,,false,
2024-03-26 23:00:00,USA,USA,US,294.2,359.55,45.96,27.91,,false,
2024-03-27 00:00:00,USA,USA,US,308.53,375.44,43.65,25.86,,false,
2024-03-27 01:00:00,USA,USA,US,317.88,384.79,42.48,24.67,,false,
2024-03-27 02:00:00,USA,USA,US,318.57,383.98,42.99,24.73,,false,
2024-03-27 03:00:00,USA,USA,US,310.34,374.27,44.52,25.47,,false,
2024-03-27 04:00:00,USA,USA,US,302.78,366.15,45.55,25.71,,false,
2024-03-27 05:00:00,USA,USA,US,298.96,362.56,45.91,25.44,,false,
2024-03-27 06:00:00,USA,USA,US,294.37,357.98,46.34,25.4,,false,
2024-03-27 07:00:00,USA,USA,US,298.26,362.55,45.6,24.4,,false,
2024-03-27 08:00:00,USA,USA,US,301.46,366.7,44.72,23.58,,false,
2024-03-27 09:00:00,USA,USA,US,313.69,381.19,42.41,21.73,,false,
2024-03-27 10:00:00,USA,USA,US,324.37,393.28,40.81,21.27,,false,
2024-03-27 11:00:00,USA,USA,US,330.99,400.74,39.86,21.4,,false,
2024-03-27 12:00:00,USA,USA,US,337.25,407.25,39.25,21.38,,false,
2024-03-27 13:00:00,USA,USA,US,329.52,397.81,40.91,23.24,,false,
2024-03-27 14:00:00,USA,USA,US,318.6,385.44,43.07,25.4,,false,
2024-03-27 15:00:00,USA,USA,US,308.34,373.73,45.23,27.47,,false,
2024-03-27 16:00:00,USA,USA,US,306.55,371.39,45.83,27.79,,false,
2024-03-27 17:00:00,USA,USA,US,304.28,369.05,45.99,27.79,,false,
2024-03-27 18:00:00,USA,USA,US,302.3,366.82,46.25,27.91,,false,
2024-03-27 19:00:00,USA,USA,US,299.28,363.91,46.39,27.91,,false,
2024-03-27 20:00:00,USA,USA,US,296.24,361.17,46.34,27.8,,false,
2024-03-27 21:00:00,USA,USA,US,296.28,361.68,45.93,27.38,,false,
2024-03-27 22:00:00,USA,USA,US,297.88,363.69,45.46,26.92,,false,
2024-03-27 23:00:00,USA,USA,US,304.6,371.95,43.88,25.5,,false,
2024-03-28 00:00:00,USA,USA,US,326.35,396.62,40.15,22.13,,false,
2024-03-28 01:00:00,USA,USA,US,340.41,411.16,38.35,20.37,,false,
2024-03-28 02:00:00,USA,USA,US,336.38,405.88,39.18,20.81,,false,
2024-03-28 03:00:00,USA,USA,US,332.9,401.78,39.73,20.55,,false,
2024-03-28 04:00:00,USA,USA,US,331.34,399.67,40.22,20.35,,false,
2024-03-28 05:00:00,USA,USA,US,330.85,399.75,40.1,19.74,,false,
2024-03-28 06:00:00,USA,USA,US,332.64,402.55,39.45,18.67,,false,
2024-03-28 07:00:00,USA,USA,US,336.24,406.7,38.83,17.84,,false,
2024-03-28 08:00:00,USA,USA,US,339.28,410.52,38.1,17.16,,false,
2024-03-28 09:00:00,USA,USA,US,343.49,415.73,37.17,16.66,,false,
2024-03-28 10:00:00,USA,USA,US,346.77,419.86,36.49,17.01,,false,
2024-03-28 11:00:00,USA,USA,US,348.08,421.55,36.23,17.87,,false,
2024-03-28 12:00:00,USA,USA,US,345.37,418.26,36.88,19.07,,false,
2024-03-28 13:00:00,USA,USA,US,324.32,393.66,40.91,23.2,,false,
2024-03-28 14:00:00,USA,USA,US,308.27,375.73,43.77,25.96,,false,
2024-03-28 15:00:00,USA,USA,US,297.01,362.69,46.04,28.06,,false,
2024-03-28 16:00:00,USA,USA,US,286.09,349.31,48.48,30.23,,false,
2024-03-28 17:00:00,USA,USA,US,276.68,338.37,50.14,31.68,,false,
2024-03-28 18:00:00,USA,USA,US,270.9,331.54,51.19,32.57,,false,
2024-03-28 19:00:00,USA,USA,US,267.04,327.13,51.77,32.98,,false,
2024-03-28 20:00:00,USA,USA,US,263.41,322.86,52.39,33.63,,false,
2024-03-28 21:00:00,USA,USA,US,260.42,319.97,52.43,33.75,,false,
2024-03-28 22:00:00,USA,USA,US,265.15,325.98,51.14,32.44,,false,
2024-03-28 23:00:00,USA,USA,US,276.99,340.04,48.67,30.07,,false,
2024-03-29 00:00:00,USA,USA,US,290.54,355.39,46.23,27.93,,false,
2024-03-29 01:00:00,USA,USA,US,293.23,357.6,45.99,27.68,,false,
2024-03-29 02:00:00,USA,USA,US,289.69,352.22,47.13,28.4,,false,
2024-03-29 03:00:00,USA,USA,US,283.58,345.01,48.28,28.84,,false,
2024-03-29 04:00:00,USA,USA,US,279.05,339.44,49.33,29.04,,false,
2024-03-29 05:00:00,USA,USA,US,276.95,337.13,49.78,28.86,,false,
